name,src,create_company,report_company,prov,year,price
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,贵州省,2018,13.5
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,贵州省,2018,41.0
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,贵州省,2018,70.0
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,贵州省,2018,84.0
重组乙型肝炎疫苗（汉逊酵母、全年龄段 ）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,贵州省,2018,46.0
重组乙型肝炎疫苗（汉逊酵母、 全年龄段 ）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,贵州省,2018,68.4
重组戊型肝炎疫苗,国产,厦门万泰沧海生物技术有限公司,厦门万泰沧海生物技术有限公司,贵州省,2018,160.0
甲型乙型肝炎联合疫苗（儿童）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,贵州省,2018,118.0
腮腺炎减毒活疫苗（冻干）,国产,浙江卫信生物药业有限公司,浙江卫信生物药业有限公司,贵州省,2018,44.0
冻干水痘减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,贵州省,2018,136.0
冻干水痘减毒活疫苗,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,贵州省,2018,136.0
冻干水痘减毒活疫苗,国产,上海荣盛生物药业有限公司,上海荣盛生物药业有限公司,贵州省,2018,135.5
冻干水痘减毒活疫苗（2针法）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,贵州省,2018,131.0
冻干水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,贵州省,2018,149.8
冻干麻疹风疹联合减毒活疫苗（大年龄组使用）,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,贵州省,2018,41.0
冻干麻疹风疹联合减毒活疫苗（大年龄组使用）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,贵州省,2018,42.0
冻干麻腮风联合减毒活疫苗（大年龄组使用）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,贵州省,2018,0.0
冻干麻腮风联合减毒活疫苗（大年龄组使用）,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,贵州省,2018,76.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,贵州省,2018,未报价
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,贵州省,2018,20.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,贵州省,2018,24.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,贵州省,2018,23.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,贵州省,2018,27.0
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,贵州省,2018,29.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,贵州省,2018,27.2
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,贵州省,2018,27.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,贵州省,2018,23.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,贵州省,2018,30.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,贵州省,2018,30.8
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,贵州省,2018,45.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,贵州省,2018,37.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,贵州省,2018,39.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,贵州省,2018,49.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,贵州省,2018,39.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,贵州省,2018,47.0
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,贵州省,2018,65.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,贵州省,2018,42.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,贵州省,2018,45.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,贵州省,2018,168.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,贵州省,2018,168.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,贵州省,2018,188.0
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,贵州省,2018,168.0
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,贵州省,2018,188.0
口服轮状病毒活疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,贵州省,2018,172.0
吸附无细胞百白破灭活脊髓灰质炎和B型流感联合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,贵州省,2018,600.0
b型流感嗜血杆菌结合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,贵州省,2018,106.0
23价肺炎球菌多糖疫苗,国产,成都生物制品研究所有限责任公司,成都生物制品研究所有限责任公司,贵州省,2018,182.0
23价肺炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,贵州省,2018,200.0
23价肺炎球菌多糖疫苗,国产,Merck Sharp ＆Dohme Corp.,重庆智飞生物制品股份有限公司,贵州省,2018,204.0
13价肺炎球菌多糖结合疫苗,国产,Pfizer Ireland Pharmaceuticals,科园信海（北京）医疗用品贸易有限公司,贵州省,2018,698.0
流感病毒裂解疫苗,国产,国光生物科技股份有限公司,杭州诚丰生物医药有限公司,贵州省,2018,128.0
甲型肝炎灭活疫苗（人二倍体细胞）（儿童）,国产,Merck Sharp ＆Dohme Corp.,重庆智飞生物制品股份有限公司,贵州省,2018,201.0
人用狂犬病疫苗（鸡胚细胞）,国产,Chiron Behring Vaccines Private Ltd.,科园信海（北京）医疗用品贸易有限公司,贵州省,2018,197.0
四价人乳头瘤病毒疫苗,国产,Merck Sharp ＆Dohme Corp.,重庆智飞生物制品股份有限公司,贵州省,2018,798.0
双价人乳头瘤病毒吸附疫苗,国产,GlaxoSmithKline Biologicals S.A.,科园信海（北京）医疗用品贸易有限公司,贵州省,2018,580.0
吸附破伤风疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,贵州省,2018,158.0
狂犬病人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,贵州省,2018,140.0
狂犬病人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,贵州省,2018,163.0
狂犬病人免疫球蛋白,国产,国药集团武汉血液制品有限公司,国药集团武汉血液制品有限公司,贵州省,2018,149.5
狂犬病人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,贵州省,2018,160.0
狂犬病人免疫球蛋白,国产,南岳生物制药有限公司,南岳生物制药有限公司,贵州省,2018,153.0
狂犬病人免疫球蛋白,国产,广东双林生物制药有限公司,广东双林生物制药有限公司,贵州省,2018,160.0
狂犬病人免疫球蛋白,国产,四川远大蜀阳药业股份有限公司,四川远大蜀阳药业股份有限公司,贵州省,2018,170.0
狂犬病人免疫球蛋白,国产,博雅生物制药集团股份有限公司,博雅生物制药集团股份有限公司,贵州省,2018,140.0
狂犬病人免疫球蛋白,国产,贵州泰邦生物制品有限公司,贵州泰邦生物制品有限公司,贵州省,2018,163.0
狂犬病人免疫球蛋白,国产,深圳市卫光生物制品股份有限公司,深圳市卫光生物制品股份有限公司,贵州省,2018,160.0
破伤风人免疫球蛋白,国产,深圳市卫光生物制品股份有限公司,深圳市卫光生物制品股份有限公司,贵州省,2018,298.0
破伤风人免疫球蛋白,国产,华兰生物工程重庆有限公司,华兰生物工程重庆有限公司,贵州省,2018,230.0
破伤风人免疫球蛋白,国产,贵州泰邦生物制品有限公司,贵州泰邦生物制品有限公司,贵州省,2018,286.0
破伤风人免疫球蛋白,国产,四川远大蜀阳药业股份有限公司,四川远大蜀阳药业股份有限公司,贵州省,2018,320.0
破伤风人免疫球蛋白,国产,广东双林生物制药有限公司,广东双林生物制药有限公司,贵州省,2018,285.0
破伤风人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,贵州省,2018,198.0
破伤风人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,贵州省,2018,286.0
破伤风人免疫球蛋白,国产,成都蓉生药业有限责任公司,成都蓉生药业有限责任公司,贵州省,2018,252.0
破伤风人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,贵州省,2018,315.0
乙型肝炎人免疫球蛋白,国产,成都蓉生药业有限责任公司,成都蓉生药业有限责任公司,贵州省,2018,115.0
乙型肝炎人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,贵州省,2018,110.0
乙型肝炎人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,贵州省,2018,109.0
乙型肝炎人免疫球蛋白,国产,深圳市卫光生物制品股份有限公司,深圳市卫光生物制品股份有限公司,贵州省,2018,108.0
乙型肝炎人免疫球蛋白,国产,深圳市卫光生物制品股份有限公司,深圳市卫光生物制品股份有限公司,贵州省,2018,216.0
乙型肝炎人免疫球蛋白,国产,博雅生物制药集团股份有限公司,博雅生物制药集团股份有限公司,贵州省,2018,198.0
乙型肝炎人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,贵州省,2018,220.0
乙型肝炎人免疫球蛋白,国产,成都蓉生药业有限责任公司,成都蓉生药业有限责任公司,贵州省,2018,200.0
乙型肝炎人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,贵州省,2018,218.0
乙型肝炎人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,贵州省,2018,125.0
乙型肝炎人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,贵州省,2018,238.0
name,src,create_company,report_company,prov,year,price
人用狂犬病疫苗（地鼠肾细胞）,国产,中科生物制药股份有限公司,中科生物制药股份有限公司,辽宁省,2017,47.6
重组乙型肝炎疫苗（CHO细胞）,国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,辽宁省,2017,90.0
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,辽宁省,2017,136.0
流感病毒裂解疫苗,国产,国光生物科技股份有限公司,杭州诚丰生物医药有限公司,辽宁省,2017,128.0
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,辽宁省,2017,149.8
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,辽宁省,2017,22.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,辽宁省,2017,42.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,辽宁省,2017,37.0
乙型脑炎灭活疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,辽宁省,2017,69.0
人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,辽宁省,2017,42.09
冻干人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,辽宁省,2017,55.0
冻干人用狂犬病疫苗（Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,辽宁省,2017,65.0
人用狂犬病疫苗（Vero细胞）,国产,吉林迈丰生物药业有限公司,吉林迈丰生物药业有限公司,辽宁省,2017,49.0
重组戊型肝炎疫苗（大肠埃希菌）,国产,厦门万泰沧海生物技术有限公司,厦门万泰沧海生物技术有限公司,辽宁省,2017,160.0
吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,国产,SANOFI PASTEUR S.A.法国赛诺菲巴斯德,国药控股股份有限公司,辽宁省,2017,599.0
A群C群脑膜炎球菌多糖结合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,辽宁省,2017,77.0
ACYW135群脑膜炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,辽宁省,2017,65.0
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,辽宁省,2017,105.0
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,辽宁省,2017,82.0
A群C群脑膜炎球菌多糖结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,辽宁省,2017,83.0
人用狂犬病疫苗（地鼠肾细胞）,国产,河南远大生物制药有限公司,河南远大生物制药有限公司,辽宁省,2017,53.0
A、C、Y、W135群脑膜炎球菌多糖疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,辽宁省,2017,63.0
b型流感嗜血杆菌结合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,辽宁省,2017,79.0
AC群脑膜炎球菌(结合)b型流感嗜血杆菌(结合)联合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,辽宁省,2017,216.0
冻干人用狂犬病疫苗(人二倍体细胞),国产,成都康华生物制品有限公司,成都康华生物制品有限公司,辽宁省,2017,275.0
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,辽宁省,2017,85.0
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,辽宁省,2017,80.0
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,辽宁省,2017,60.0
重组乙型肝炎疫苗(CHO细胞),国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,辽宁省,2017,70.0
冻干人用狂犬病疫苗（Vero细胞）,国产,广州诺诚生物制品股份有限公司,广州诺诚生物制品股份有限公司,辽宁省,2017,53.0
冻干甲型肝炎减毒活疫苗,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,辽宁省,2017,60.0
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,辽宁省,2017,188.0
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,辽宁省,2017,168.0
b型流感嗜血杆菌结合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,辽宁省,2017,105.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,辽宁省,2017,45.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,辽宁省,2017,25.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,辽宁省,2017,70.0
重组乙型肝炎疫苗（酿酒酵母）,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,辽宁省,2017,225.0
冻干甲型肝炎减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,60.0
ACYW135群脑膜炎球菌多糖疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,65.0
流感病毒裂解疫苗(一针法）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,辽宁省,2017,41.0
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,131.0
吸附无细胞百白破灭活脊髓灰质炎和b 型流感嗜血杆菌（结合）联合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,辽宁省,2017,599.0
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,148.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,45.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,51.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,24.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,27.0
麻腮风联合减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,辽宁省,2017,76.0
23价肺炎球菌多糖疫苗,国产,成都生物制品研究所有限责任公司,成都生物制品研究所有限责任公司,辽宁省,2017,182.0
冻干人用狂犬病疫苗（Vero细胞）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,52.0
水痘减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,辽宁省,2017,136.0
乙型脑炎减毒活疫苗,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,辽宁省,2017,37.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,辽宁省,2017,53.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,辽宁省,2017,31.0
伤寒Vi多糖疫苗,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,辽宁省,2017,70.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,28.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,49.0
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,41.0
重组乙型肝炎疫苗（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,38.0
冻干甲型肝炎减毒活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,辽宁省,2017,60.0
重组乙型肝炎（汉逊酵母）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,41.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,辽宁省,2017,53.0
水痘减毒活疫苗,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,辽宁省,2017,136.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,辽宁省,2017,44.0
ACYW135群脑膜炎球菌多糖疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,辽宁省,2017,60.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,辽宁省,2017,31.0
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,辽宁省,2017,46.0
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,辽宁省,2017,68.4
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,辽宁省,2017,70.0
重组乙型肝炎疫苗（汉逊酵母）,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,辽宁省,2017,84.0
冻干人用狂犬病疫苗（Vero细胞）,国产,宁波荣安生物药业有限公司,宁波荣安生物药业有限公司,辽宁省,2017,50.7
森林脑炎灭活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,辽宁省,2017,168.0
双价人乳头瘤病毒吸附疫苗,国产,GlaxoSmithKline Biologicals s.a.,科园信海（北京）医疗用品贸易有限公司,辽宁省,2017,580.0
13价肺炎球菌多糖结合疫苗,国产,Pfizer Ireland Pharmaceuticals,科园信海（北京）医疗用品贸易有限公司,辽宁省,2017,698.0
人用狂犬病疫苗（鸡胚细胞）,国产,Chiron Behring Vaccines Private Ltd,科园信海（北京）医疗用品贸易有限公司,辽宁省,2017,197.0
冻干人用狂犬病疫苗（Vero细胞）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,辽宁省,2017,60.0
黄热减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,辽宁省,2017,160.0
麻腮风联合减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,辽宁省,2017,76.0
重组乙型肝炎疫苗（酿酒酵母）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,辽宁省,2017,36.0
b型流感嗜血杆菌结合疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,辽宁省,2017,68.0
口服轮状病毒活疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,辽宁省,2017,172.0
麻疹腮腺炎联合减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,辽宁省,2017,68.0
麻疹风疹联合减毒活疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,辽宁省,2017,42.0
b型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,辽宁省,2017,74.0
b型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,辽宁省,2017,85.0
无细胞百白破b型流感嗜血杆菌联合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,辽宁省,2017,285.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,108.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,113.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,80.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,90.0
甲型乙型肝炎联合疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,110.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,168.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,188.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,25.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,辽宁省,2017,42.0
肠道病毒71型灭活疫苗（Vero细胞）,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,辽宁省,2017,168.0
23价肺炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,辽宁省,2017,200.0
A群C群脑膜炎球菌多糖结合疫苗,国产,罗益（无锡）生物制药有限公司,罗益（无锡）生物制药有限公司,辽宁省,2017,115.0
ACYW135群脑膜炎球菌多糖疫苗,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,辽宁省,2017,55.0
冻干人用狂犬病疫苗（Vero细胞）,国产,长春卫尔赛生物药业有限公司,长春卫尔赛生物药业有限公司,辽宁省,2017,58.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,辽宁省,2017,80.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,辽宁省,2017,90.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,辽宁省,2017,100.0
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,辽宁省,2017,110.0
23价肺炎球菌多糖疫苗,国产,Merck Sharp & Dohme Corp.,重庆智飞生物制品股份有限公司,辽宁省,2017,202.0
甲型肝炎灭活疫苗(人二倍体细胞),国产,Merck Sharp & Dohme Corp.,重庆智飞生物制品股份有限公司,辽宁省,2017,201.0
流感病毒亚单位疫苗,国产,中逸安科生物技术股份有限公司,中逸安科生物技术股份有限公司,辽宁省,2017,168.0
人用狂犬病疫苗（Vero细胞）,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,辽宁省,2017,48.0
b型流感嗜血杆菌结合疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,辽宁省,2017,73.0
吸附破伤风疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,辽宁省,2017,158.0
重组B亚单位/菌体霍乱疫苗（肠溶胶囊）,国产,上海联合赛尔生物工程有限公司,上海联合赛尔生物工程有限公司,辽宁省,2017,66.0
流感病毒裂解疫苗（哺乳期可用）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,辽宁省,2017,58.0
水痘减毒活疫苗,国产,上海荣盛生物药业有限公司,上海荣盛生物药业有限公司,辽宁省,2017,135.5
四价人乳头瘤病毒疫苗疫苗（酿酒酵母）,国产,Merck Sharp & Dohme Corp.,重庆智飞生物制品股份有限公司,辽宁省,2017,798.0
冻干人用狂犬病疫苗（Vero细胞）,国产,宁波荣安生物药业有限公司,宁波荣安生物药业有限公司,辽宁省,2017,57.0
麻疹风疹联合减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,辽宁省,2017,45.0
重组乙型肝炎疫苗（酿酒酵母）,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,辽宁省,2017,88.0
重组乙型肝炎疫苗（酿酒酵母）,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,辽宁省,2017,78.0
name,src,create_company,report_company,prov,year,price
乙肝疫苗,国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,重庆市,2016,80元/支
乙肝疫苗,国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,重庆市,2016,90元/支
乙肝疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,重庆市,2016,25元/支
乙肝疫苗,国产,北京天坛生物制品股份有限公司,北京天坛生物制品股份有限公司,重庆市,2016,36元/支
乙肝疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,重庆市,2016,70元/支
乙肝疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,重庆市,2016,45元/支
